zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
79081,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79046,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79040,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79070,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79093,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79096,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79097,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79011,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79014,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79034,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79062,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79061,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
79065,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.10895163831127914,0.08447555738572857,0.12908473815601246
83839,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83836,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83860,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83864,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83865,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83869,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83813,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83811,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83848,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83840,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83841,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83845,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83846,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83847,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83873,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83825,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83822,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83821,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83856,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83853,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83852,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83826,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83804,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83805,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83801,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83803,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
83809,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.09771201534456775,0.031007751937984496,0.1030761426001937
59859,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59867,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59923,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59853,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59844,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59935,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59930,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59874,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
59873,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.10227110412798171,0.094635021938572,0.10568150400884711
99139,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11382113821138211
99156,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11382113821138211
99153,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11382113821138211
99180,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11382113821138211
22485,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22488,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22443,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22442,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22511,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22517,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22469,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22460,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22547,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22432,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22572,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22576,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22482,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22408,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22405,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22435,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22528,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22529,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22524,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22520,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22503,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22581,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22472,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22473,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22539,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
22530,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.13080730671624916,0,0.13082855603778626
71261,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71260,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71263,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71264,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71266,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71269,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71238,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71237,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71232,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71230,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71378,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71375,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71425,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71295,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71292,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71219,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71479,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71229,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71226,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71220,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71223,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71441,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71276,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71418,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71336,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71282,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71280,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71286,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71203,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71202,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71249,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71243,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71366,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71368,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71465,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71259,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71250,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71253,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71254,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71473,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71357,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
71435,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11470139056345953,0.08069475003278498,0.08346466028722316
97021,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97063,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97065,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97031,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97037,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97040,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
97058,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.06715960421596043,0.04238572437196802,0.06136549439456305
05663,13789,Village of Northfield - (VT),VT,Bundled,Municipal,0.1482866043613707,0.12877202643171806,0.13856655290102388
05664,13789,Village of Northfield - (VT),VT,Bundled,Municipal,0.1482866043613707,0.12877202643171806,0.13856655290102388
05602,13789,Village of Northfield - (VT),VT,Bundled,Municipal,0.1482866043613707,0.12877202643171806,0.13856655290102388
66930,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66933,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66932,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66935,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66937,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66936,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66939,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66938,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67741,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67740,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67743,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67745,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67744,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67749,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67468,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67663,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67661,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67664,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67669,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66968,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66966,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66967,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66964,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66962,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66963,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66960,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67452,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67485,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67642,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67643,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67644,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67645,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67646,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67647,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66944,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66940,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66941,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66942,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66943,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66948,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66949,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67734,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67735,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67730,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67731,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67732,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67739,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67474,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67473,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67478,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66901,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67675,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67701,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67420,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67628,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67629,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67625,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67622,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67623,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67621,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67753,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67756,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67757,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67417,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67659,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67657,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67654,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67653,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67651,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67650,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66959,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66958,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66953,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66952,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66951,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
66956,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67446,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67445,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67430,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67437,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67639,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67638,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67635,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
67632,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.12990373971892558,0.11240999034468319,0.12547981277716286
69347,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69346,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69348,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69301,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69365,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69367,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69360,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69339,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69333,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
69337,13805,Northwest Rural Pub Pwr Dist,NE,Bundled,Political Subdivision,0.18559782608695652,0.13987151505168224,0.17440436208463392
